STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Season,Month,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/9/53,Winter,February,,,,,0,",,0,",,,,,12.8,",,0",0,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/10/53,Winter,February,,,,,0,",,0,",,,,,13.9,",,0",0.6,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/11/53,Winter,February,,,,,23.1,",,0,",,,,,11.7,",,0",0.6,",,0",2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/12/53,Winter,February,,,,,7.1,",,0,",,,,,10,",,0",0.6,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/13/53,Winter,February,,,,,0,",,0,",,,,,4.4,",,0",-0.6,",,0",2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/14/53,Winter,February,,,,,0,",,0,",,,,,10.6,",,0",-7.2,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/15/53,Winter,February,,,,,25.7,",,0,",,,25,",,0,",7.2,",,0",-0.6,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/16/53,Winter,February,,,,,0,",,0,",,,,,8.9,",,0",-3.3,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/17/53,Winter,February,,,,,0,",,0,",,,,,7.2,",,0",-3.3,",,0",-2.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/18/53,Winter,February,,,,,0,",,0,",,,,,7.2,",,0",-7.8,",,0",5,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/19/53,Winter,February,,,,,0,",,0,",,,,,15,",,0",-4.4,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/20/53,Winter,February,,,,,12.4,",,0,",,,,,11.7,",,0",3.3,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/21/53,Winter,February,,,,,16.3,",,0,",,,,,16.7,",,0",9.4,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/22/53,Winter,February,,,,,0,",,0,",,,,,11.7,",,0",-2.8,",,0",2.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/23/53,Winter,February,,,,,0,",,0,",,,,,10,",,0",-4.4,",,0",5,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/24/53,Winter,February,,,,,1.3,",,0,",,,,,6.1,",,0",-2.2,",,0",2.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/25/53,Winter,February,,,,,0,",,0,",,,,,10.6,",,0",0,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/26/53,Winter,February,,,,,0,",,0,",,,,,12.2,",,0",4.4,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/27/53,Winter,February,,,,,0,",,0,",,,,,15,",,0",2.8,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,2/28/53,Winter,February,,,,,0,",,0,",,,,,11.1,",,0",-1.1,",,0",6.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/1/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",6.7,",,0",-2.2,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/2/53,Spring,March,,,,,21.3,",,0,",,,178,",,0,",3.9,",,0",-4.4,",,0",-3.9,",,0,",,,,,1,",,0",,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/3/53,Spring,March,,,,,5.1,",,0,",,,127,",,0,",0,",,0",-4.4,",,0",-1.1,",,0,",,,,,1,",,0",,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/4/53,Spring,March,,,,,2.3,",,0,",0,",,0,",0,",,0,",16.1,",,0",-1.7,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/5/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",11.1,",,0",-2.8,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/6/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",16.7,",,0",-2.2,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/7/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",16.1,",,0",0.6,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/8/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",13.3,",,0",-1.7,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/9/53,Spring,March,,,,,0.8,",,0,",0,",,0,",0,",,0,",10,",,0",-6.1,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/10/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",15.6,",,0",-5,",,0",15,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/11/53,Spring,March,,,,,7.6,",,0,",0,",,0,",0,",,0,",15,",,0",1.1,",,0",2.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/12/53,Spring,March,,,,,2,",,0,",0,",,0,",0,",,0,",8.9,",,0",2.2,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/13/53,Spring,March,,,,,3,",,0,",0,",,0,",0,",,0,",17.8,",,0",7.8,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/14/53,Spring,March,,,,,0.5,",,0,",0,",,0,",0,",,0,",21.7,",,0",0,",,0",17.2,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/15/53,Spring,March,,,,,9.1,",,0,",0,",,0,",0,",,0,",21.7,",,0",12.8,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/16/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",15.6,",,0",5,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/17/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",19.4,",,0",1.7,",,0",16.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/18/53,Spring,March,,,,,15.2,",,0,",0,",,0,",0,",,0,",16.7,",,0",5,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/19/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",16.1,",,0",6.1,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/20/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",17.2,",,0",-2.2,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/21/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",2.8,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/22/53,Spring,March,,,,,3.3,",,0,",0,",,0,",0,",,0,",11.1,",,0",5.6,",,0",8.3,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/23/53,Spring,March,,,,,6.6,",,0,",0,",,0,",0,",,0,",15,",,0",8.3,",,0",13.3,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/24/53,Spring,March,,,,,30,",,0,",0,",,0,",0,",,0,",18.9,",,0",6.7,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/25/53,Spring,March,,,,,1,",,0,",0,",,0,",0,",,0,",20.6,",,0",1.7,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,1,",,0",,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/26/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",3.9,",,0",-1.7,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/27/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",5.6,",,0",-1.1,",,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/28/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",11.1,",,0",3.3,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/29/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",6.7,",,0",1.7,",,0",3.3,",,0,",,,,,,,,,,,,,,,,,1,",,0",,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/30/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",12.8,",,0",0.6,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/31/53,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",5,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/1/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",22.8,",,0",10.6,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/2/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",7.8,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/3/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",17.2,",,0",1.1,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/4/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",16.7,",,0",5,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/5/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",16.7,",,0",1.1,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/6/53,Spring,April,,,,,9.9,",,0,",0,",,0,",0,",,0,",13.3,",,0",6.7,",,0",8.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/7/53,Spring,April,,,,,15.2,",,0,",0,",,0,",0,",,0,",15,",,0",7.8,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/8/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",0.6,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/9/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",26.1,",,0",8.3,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/10/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",23.3,",,0",10.6,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/11/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",5.6,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/12/53,Spring,April,,,,,1.5,",,0,",0,",,0,",0,",,0,",21.1,",,0",7.8,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/13/53,Spring,April,,,,,11.4,",,0,",0,",,0,",0,",,0,",16.7,",,0",2.8,",,0",6.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/14/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",12.8,",,0",0.6,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/15/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",12.2,",,0",-2.2,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/16/53,Spring,April,,,,,7.4,",,0,",0,",,0,",0,",,0,",11.7,",,0",2.8,",,0",3.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/17/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",17.2,",,0",-0.6,",,0",15,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/18/53,Spring,April,,,,,3.6,",,0,",0,",,0,",0,",,0,",16.1,",,0",6.1,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/19/53,Spring,April,,,,,1,",,0,",0,",,0,",0,",,0,",11.1,",,0",-0.6,",,0",2.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/20/53,Spring,April,,,,,0.5,",,0,",0,"T,,0,",0,",,0,",5,",,0",-2.8,",,0",1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/21/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",14.4,",,0",-1.7,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/22/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",-2.8,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/23/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",7.2,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/24/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",24.4,",,0",11.1,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/25/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",12.8,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/26/53,Spring,April,,,,,3.8,",,0,",0,",,0,",0,",,0,",21.7,",,0",10,",,0",13.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/27/53,Spring,April,,,,,1,",,0,",0,",,0,",0,",,0,",15,",,0",3.3,",,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/28/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",2.8,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/29/53,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",6.7,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/30/53,Spring,April,,,,,14,",,0,",0,",,0,",0,",,0,",23.3,",,0",12.8,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/1/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",27.8,",,0",7.8,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/2/53,Spring,May,,,,,9.4,",,0,",0,",,0,",0,",,0,",26.1,",,0",12.2,",,0",24.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/3/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",8.3,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/4/53,Spring,May,,,,,0,"T,,0,",0,",,0,",0,",,0,",23.9,",,0",12.8,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/5/53,Spring,May,,,,,0.8,",,0,",0,",,0,",0,",,0,",25.6,",,0",15.6,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/6/53,Spring,May,,,,,22.1,",,0,",0,",,0,",0,",,0,",21.7,",,0",14.4,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/7/53,Spring,May,,,,,10.7,",,0,",0,",,0,",0,",,0,",20.6,",,0",9.4,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/8/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.9,",,0",7.2,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/9/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",7.8,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/10/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",27.2,",,0",7.8,",,0",24.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/11/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",28.9,",,0",9.4,",,0",27.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/12/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",29.4,",,0",9.4,",,0",23.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/13/53,Spring,May,,,,,4.3,",,0,",0,",,0,",0,",,0,",27.2,",,0",11.7,",,0",23.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/14/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",15.6,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/15/53,Spring,May,,,,,0.5,",,0,",0,",,0,",0,",,0,",26.1,",,0",15,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/16/53,Spring,May,,,,,2.5,",,0,",0,",,0,",0,",,0,",25,",,0",12.8,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/17/53,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",25,",,0",15.6,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/18/53,Spring,May,,,,,11.4,",,0,",0,",,0,",0,",,0,",24.4,",,0",16.1,",,0",16.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/19/53,Spring,May,,,,,27.2,",,0,",0,",,0,",0,",,0,",19.4,",,0",13.9,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/20/53,Spring,May,,,,,15.7,",,0,",0,",,0,",0,",,0,",25.6,",,0",11.7,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
